[2024-03-27T14:59:57.170+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ingesting_data_bq.download_dataset_1_task scheduled__2024-03-26T00:00:00+00:00 [queued]>
[2024-03-27T14:59:57.206+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ingesting_data_bq.download_dataset_1_task scheduled__2024-03-26T00:00:00+00:00 [queued]>
[2024-03-27T14:59:57.207+0000] {taskinstance.py:2193} INFO - Starting attempt 1 of 1
[2024-03-27T14:59:57.273+0000] {taskinstance.py:2214} INFO - Executing <Task(BashOperator): download_dataset_1_task> on 2024-03-26 00:00:00+00:00
[2024-03-27T14:59:57.282+0000] {standard_task_runner.py:60} INFO - Started process 87 to run task
[2024-03-27T14:59:57.292+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'ingesting_data_bq', 'download_dataset_1_task', 'scheduled__2024-03-26T00:00:00+00:00', '--job-id', '377', '--raw', '--subdir', 'DAGS_FOLDER/ingest_data_to_gcs.py', '--cfg-path', '/tmp/tmpn2i1j0wo']
[2024-03-27T14:59:57.307+0000] {standard_task_runner.py:88} INFO - Job 377: Subtask download_dataset_1_task
[2024-03-27T14:59:57.456+0000] {task_command.py:423} INFO - Running <TaskInstance: ingesting_data_bq.download_dataset_1_task scheduled__2024-03-26T00:00:00+00:00 [running]> on host d3d7fa608a49
[2024-03-27T14:59:57.640+0000] {taskinstance.py:2510} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='ingesting_data_bq' AIRFLOW_CTX_TASK_ID='download_dataset_1_task' AIRFLOW_CTX_EXECUTION_DATE='2024-03-26T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-03-26T00:00:00+00:00'
[2024-03-27T14:59:57.642+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-03-27T14:59:57.646+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'wget -O /opt/***/chicago_crime_data_1.csv https://data.cityofchicago.org/resource/d62x-nvdr.csv?\\$limit=300000']
[2024-03-27T14:59:57.676+0000] {subprocess.py:86} INFO - Output:
[2024-03-27T14:59:57.680+0000] {subprocess.py:93} INFO - --2024-03-27 14:59:57--  https://data.cityofchicago.org/resource/d62x-nvdr.csv?$limit=300000
[2024-03-27T14:59:57.698+0000] {subprocess.py:93} INFO - Resolving data.cityofchicago.org (data.cityofchicago.org)... 52.206.140.205, 52.206.140.199, 52.206.68.26, ...
[2024-03-27T15:00:03.060+0000] {subprocess.py:93} INFO -   9600K .......... .......... .......... .......... ..........  151M
[2024-03-27T15:00:03.106+0000] {subprocess.py:93} INFO -   9650K .......... .......... .......... .......... .......... 1.10M
[2024-03-27T15:00:03.109+0000] {subprocess.py:93} INFO -   9700K .......... .......... .......... .......... .......... 9.49M
[2024-03-27T15:00:03.158+0000] {subprocess.py:93} INFO -   9750K .......... .......... .......... .......... .......... 1007K
[2024-03-27T15:00:03.159+0000] {subprocess.py:93} INFO -   9800K .......... .......... .......... .......... .......... 40.7M
[2024-03-27T15:00:03.196+0000] {subprocess.py:93} INFO -   9850K .......... .......... .......... .......... .......... 1.38M
[2024-03-27T15:00:03.198+0000] {subprocess.py:93} INFO -   9900K .......... .......... .......... .......... .......... 26.8M
[2024-03-27T15:00:03.248+0000] {subprocess.py:93} INFO -   9950K .......... .......... .......... .......... ..........  966K
[2024-03-27T15:00:03.251+0000] {subprocess.py:93} INFO -  10000K .......... .......... .......... .......... .......... 30.7M
[2024-03-27T15:00:03.251+0000] {subprocess.py:93} INFO -  10050K .......... .......... .......... .......... .......... 61.5M
[2024-03-27T15:00:03.291+0000] {subprocess.py:93} INFO -  10100K .......... .......... .......... .......... .......... 1.20M
[2024-03-27T15:00:03.292+0000] {subprocess.py:93} INFO -  10150K .......... .......... .......... .......... .......... 44.4M
[2024-03-27T15:00:03.344+0000] {subprocess.py:93} INFO -  10200K .......... .......... .......... .......... ..........  977K
[2024-03-27T15:00:03.379+0000] {subprocess.py:93} INFO -  10250K .......... .......... .......... .......... .......... 95.0M
[2024-03-27T15:00:03.380+0000] {subprocess.py:93} INFO -  10300K .......... .......... .......... .......... .......... 1.35M
[2024-03-27T15:00:03.383+0000] {subprocess.py:93} INFO -  10350K .......... .......... .......... .......... .......... 18.8M
[2024-03-27T15:00:03.434+0000] {subprocess.py:93} INFO -  10400K .......... .......... .......... .......... ..........  973K
[2024-03-27T15:00:03.436+0000] {subprocess.py:93} INFO -  10450K .......... .......... .......... .......... .......... 32.6M
[2024-03-27T15:00:03.493+0000] {subprocess.py:93} INFO -  10500K .......... .......... .......... .......... ..........  884K
[2024-03-27T15:00:03.495+0000] {subprocess.py:93} INFO -  10550K .......... .......... .......... .......... .......... 24.5M
[2024-03-27T15:00:03.495+0000] {subprocess.py:93} INFO -  10600K .......... .......... .......... .......... .......... 65.5M
[2024-03-27T15:00:03.530+0000] {subprocess.py:93} INFO -  10650K .......... .......... .......... .......... .......... 1.41M
[2024-03-27T15:00:03.578+0000] {subprocess.py:93} INFO -  10700K .......... .......... .......... .......... .......... 1.02M
[2024-03-27T15:00:03.579+0000] {subprocess.py:93} INFO -  10750K .......... .......... .......... .......... .......... 36.2M
[2024-03-27T15:00:03.580+0000] {subprocess.py:93} INFO -  10800K .......... .......... .......... .......... .......... 36.5M
[2024-03-27T15:00:03.635+0000] {subprocess.py:93} INFO -  10850K .......... .......... .......... .......... ..........  930K
[2024-03-27T15:00:03.636+0000] {subprocess.py:93} INFO -  10900K .......... .......... .......... .......... .......... 53.3M
[2024-03-27T15:00:03.688+0000] {subprocess.py:93} INFO -  10950K .......... .......... .......... .......... ..........  941K
[2024-03-27T15:00:03.689+0000] {subprocess.py:93} INFO -  11000K .......... .......... .......... .......... ..........  127M
[2024-03-27T15:00:03.757+0000] {subprocess.py:93} INFO -  11050K .......... .......... .......... .......... ..........  733K
[2024-03-27T15:00:03.759+0000] {subprocess.py:93} INFO -  11100K .......... .......... .......... .......... .......... 23.4M
[2024-03-27T15:00:03.810+0000] {subprocess.py:93} INFO -  11150K .......... .......... .......... .......... ..........  992K
[2024-03-27T15:00:03.811+0000] {subprocess.py:93} INFO -  11200K .......... .......... .......... .......... .......... 30.3M
[2024-03-27T15:00:03.812+0000] {subprocess.py:93} INFO -  11250K .......... .......... .......... .......... .......... 52.2M
[2024-03-27T15:00:03.887+0000] {subprocess.py:93} INFO -  11300K .......... .......... .......... .......... ..........  686K
[2024-03-27T15:00:03.888+0000] {subprocess.py:93} INFO -  11350K .......... .......... .......... .......... .......... 48.8M
[2024-03-27T15:00:03.947+0000] {subprocess.py:93} INFO -  11400K .......... .......... .......... .......... ..........  835K
[2024-03-27T15:00:04.001+0000] {subprocess.py:93} INFO -  11450K .......... .......... .......... .......... .......... 56.0M
[2024-03-27T15:00:04.004+0000] {subprocess.py:93} INFO -  11500K .......... .......... .......... .......... ..........  914K
[2024-03-27T15:00:04.004+0000] {subprocess.py:93} INFO -  11550K .......... .......... .......... .......... .......... 20.0M
[2024-03-27T15:00:04.063+0000] {subprocess.py:93} INFO -  11600K .......... .......... .......... .......... ..........  854K
[2024-03-27T15:00:04.069+0000] {subprocess.py:93} INFO -  11650K .......... .......... .......... .......... .......... 6.92M
[2024-03-27T15:00:04.100+0000] {subprocess.py:93} INFO -  11700K .......... .......... .......... .......... .......... 1.63M
[2024-03-27T15:00:04.101+0000] {subprocess.py:93} INFO -  11750K .......... .......... .......... .......... .......... 56.4M
[2024-03-27T15:00:04.101+0000] {subprocess.py:93} INFO -  11800K .......... .......... .......... .......... ..........  285M
[2024-03-27T15:00:04.168+0000] {subprocess.py:93} INFO -  11850K .......... .......... .......... .......... ..........  744K
[2024-03-27T15:00:04.202+0000] {subprocess.py:93} INFO -  11900K .......... .......... .......... .......... .......... 1.66M
[2024-03-27T15:00:04.203+0000] {subprocess.py:93} INFO -  11950K .......... .......... .......... .......... .......... 9.79M
[2024-03-27T15:00:04.203+0000] {subprocess.py:93} INFO -  12000K .......... .......... .......... .......... ..........  475M
[2024-03-27T15:00:04.275+0000] {subprocess.py:93} INFO -  12050K .......... .......... .......... .......... ..........  699K
[2024-03-27T15:00:04.275+0000] {subprocess.py:93} INFO -  12100K .......... .......... .......... .......... .......... 38.9M
[2024-03-27T15:00:04.316+0000] {subprocess.py:93} INFO -  12150K .......... .......... .......... .......... .......... 1.19M
[2024-03-27T15:00:04.318+0000] {subprocess.py:93} INFO -  12200K .......... .......... .......... .......... .......... 26.6M
[2024-03-27T15:00:04.365+0000] {subprocess.py:93} INFO -  12250K .......... .......... .......... .......... .......... 1.07M
[2024-03-27T15:00:04.366+0000] {subprocess.py:93} INFO -  12300K .......... .......... .......... .......... .......... 16.7M
[2024-03-27T15:00:04.422+0000] {subprocess.py:93} INFO -  12350K .......... .......... .......... .......... ..........  916K
[2024-03-27T15:00:04.423+0000] {subprocess.py:93} INFO -  12400K .......... .......... .......... .......... .......... 34.4M
[2024-03-27T15:00:04.424+0000] {subprocess.py:93} INFO -  12450K .......... .......... .......... .......... .......... 28.9M
[2024-03-27T15:00:04.458+0000] {subprocess.py:93} INFO -  12500K .......... .......... .......... .......... .......... 1.43M
[2024-03-27T15:00:04.459+0000] {subprocess.py:93} INFO -  12550K .......... .......... .......... .......... .......... 40.1M
[2024-03-27T15:00:04.518+0000] {subprocess.py:93} INFO -  12600K .......... .......... .......... .......... ..........  862K
[2024-03-27T15:00:04.520+0000] {subprocess.py:93} INFO -  12650K .......... .......... .......... .......... .......... 35.3M
[2024-03-27T15:00:04.562+0000] {subprocess.py:93} INFO -  12700K .......... .......... .......... .......... .......... 1.14M
[2024-03-27T15:00:04.576+0000] {subprocess.py:93} INFO -  12750K .......... .......... .......... .......... .......... 4.03M
[2024-03-27T15:00:04.599+0000] {subprocess.py:93} INFO -  12800K .......... .......... .......... .......... .......... 2.01M
[2024-03-27T15:00:04.603+0000] {subprocess.py:93} INFO -  12850K .......... .......... .......... .......... .......... 15.6M
[2024-03-27T15:00:04.642+0000] {subprocess.py:93} INFO -  12900K .......... .......... .......... .......... .......... 1.19M
[2024-03-27T15:00:04.649+0000] {subprocess.py:93} INFO -  12950K .......... .......... .......... .......... .......... 11.6M
[2024-03-27T15:00:04.651+0000] {subprocess.py:93} INFO -  13000K .......... .......... .......... .......... ..........  145M
[2024-03-27T15:00:04.681+0000] {subprocess.py:93} INFO -  13050K .......... .......... .......... .......... .......... 1.45M
[2024-03-27T15:00:04.735+0000] {subprocess.py:93} INFO -  13100K .......... .......... .......... .......... ..........  955K
[2024-03-27T15:00:04.736+0000] {subprocess.py:93} INFO -  13150K .......... .......... .......... .......... .......... 23.3M
[2024-03-27T15:00:04.736+0000] {subprocess.py:93} INFO -  13200K .......... .......... .......... .......... ..........  391M
[2024-03-27T15:00:04.778+0000] {subprocess.py:93} INFO -  13250K .......... .......... .......... .......... .......... 1.26M
[2024-03-27T15:00:04.779+0000] {subprocess.py:93} INFO -  13300K .......... .......... .......... .......... .......... 12.2M
[2024-03-27T15:00:04.826+0000] {subprocess.py:93} INFO -  13350K .......... .......... .......... .......... .......... 1.07M
[2024-03-27T15:00:04.827+0000] {subprocess.py:93} INFO -  13400K .......... .......... .......... .......... .......... 17.1M
[2024-03-27T15:00:04.861+0000] {subprocess.py:93} INFO -  13450K .......... .......... .......... .......... ..........  293M
[2024-03-27T15:00:04.865+0000] {subprocess.py:93} INFO -  13500K .......... .......... .......... .......... .......... 1.32M
[2024-03-27T15:00:04.911+0000] {subprocess.py:93} INFO -  13550K .......... .......... .......... .......... .......... 1.06M
[2024-03-27T15:00:04.912+0000] {subprocess.py:93} INFO -  13600K .......... .......... .......... .......... .......... 53.5M
[2024-03-27T15:00:04.913+0000] {subprocess.py:93} INFO -  13650K .......... .......... .......... .......... .......... 30.9M
[2024-03-27T15:00:04.954+0000] {subprocess.py:93} INFO -  13700K .......... .......... .......... .......... .......... 1.17M
[2024-03-27T15:00:04.955+0000] {subprocess.py:93} INFO -  13750K .......... .......... .......... .......... .......... 64.4M
[2024-03-27T15:00:04.986+0000] {subprocess.py:93} INFO -  13800K .......... .......... .......... .......... .......... 1.54M
[2024-03-27T15:00:04.988+0000] {subprocess.py:93} INFO -  13850K .......... .......... .......... .......... .......... 31.5M
[2024-03-27T15:00:05.035+0000] {subprocess.py:93} INFO -  13900K .......... .......... .......... .......... .......... 1.03M
[2024-03-27T15:00:05.036+0000] {subprocess.py:93} INFO -  13950K .......... .......... .......... .......... ..........  127M
[2024-03-27T15:00:05.075+0000] {subprocess.py:93} INFO -  14000K .......... .......... .......... .......... .......... 1.24M
[2024-03-27T15:00:05.076+0000] {subprocess.py:93} INFO -  14050K .......... .......... .......... .......... .......... 77.8M
[2024-03-27T15:00:05.117+0000] {subprocess.py:93} INFO -  14100K .......... .......... .......... .......... .......... 1.17M
[2024-03-27T15:00:05.120+0000] {subprocess.py:93} INFO -  14150K .......... .......... .......... .......... .......... 22.1M
[2024-03-27T15:00:05.120+0000] {subprocess.py:93} INFO -  14200K .......... .......... .......... .......... ..........  264M
[2024-03-27T15:00:05.169+0000] {subprocess.py:93} INFO -  14250K .......... .......... .......... .......... .......... 1.01M
[2024-03-27T15:00:05.234+0000] {subprocess.py:93} INFO -  14300K .......... .......... .......... .......... ..........  756K
[2024-03-27T15:00:05.240+0000] {subprocess.py:93} INFO -  14350K .......... .......... .......... .......... .......... 11.1M
[2024-03-27T15:00:05.240+0000] {subprocess.py:93} INFO -  14400K .......... .......... .......... .......... ..........  536M
[2024-03-27T15:00:05.282+0000] {subprocess.py:93} INFO -  14450K .......... .......... .......... .......... .......... 1.14M
[2024-03-27T15:00:05.283+0000] {subprocess.py:93} INFO -  14500K .......... .......... .......... .......... ..........  226M
[2024-03-27T15:00:05.313+0000] {subprocess.py:93} INFO -  14550K .......... .......... .......... .......... .......... 1.55M
[2024-03-27T15:00:05.316+0000] {subprocess.py:93} INFO -  14600K .......... .......... .......... .......... .......... 22.2M
[2024-03-27T15:00:05.356+0000] {subprocess.py:93} INFO -  14650K .......... .......... .......... .......... .......... 54.1M
[2024-03-27T15:00:05.358+0000] {subprocess.py:93} INFO -  14700K .......... .......... .......... .......... .......... 1.18M
[2024-03-27T15:00:05.404+0000] {subprocess.py:93} INFO -  14750K .......... .......... .......... .......... .......... 1.12M
[2024-03-27T15:00:05.404+0000] {subprocess.py:93} INFO -  14800K .......... .......... .......... .......... .......... 28.5M
[2024-03-27T15:00:05.405+0000] {subprocess.py:93} INFO -  14850K .......... .......... .......... .......... .......... 56.4M
[2024-03-27T15:00:05.467+0000] {subprocess.py:93} INFO -  14900K .......... .......... .......... .......... ..........  795K
[2024-03-27T15:00:05.468+0000] {subprocess.py:93} INFO -  14950K .......... .......... .......... .......... .......... 55.0M
[2024-03-27T15:00:05.497+0000] {subprocess.py:93} INFO -  15000K .......... .......... .......... .......... .......... 1.67M
[2024-03-27T15:00:05.500+0000] {subprocess.py:93} INFO -  15050K .......... .......... .......... .......... .......... 28.9M
[2024-03-27T15:00:05.556+0000] {subprocess.py:93} INFO -  15100K .......... .......... .......... .......... ..........  890K
[2024-03-27T15:00:05.557+0000] {subprocess.py:93} INFO -  15150K .......... .......... .......... .......... .......... 26.3M
[2024-03-27T15:00:05.608+0000] {subprocess.py:93} INFO -  15200K .......... .......... .......... .......... ..........  967K
[2024-03-27T15:00:05.610+0000] {subprocess.py:93} INFO -  15250K .......... .......... .......... .......... .......... 28.2M
[2024-03-27T15:00:05.641+0000] {subprocess.py:93} INFO -  15300K .......... .......... .......... .......... .......... 1.62M
[2024-03-27T15:00:05.646+0000] {subprocess.py:93} INFO -  15350K .......... .......... .......... .......... .......... 8.74M
[2024-03-27T15:00:05.648+0000] {subprocess.py:93} INFO -  15400K .......... .......... .......... .......... ..........  251M
[2024-03-27T15:00:05.715+0000] {subprocess.py:93} INFO -  15450K .......... .......... .......... .......... ..........  721K
[2024-03-27T15:00:05.754+0000] {subprocess.py:93} INFO -  15500K .......... .......... .......... .......... .......... 1.30M
[2024-03-27T15:00:05.758+0000] {subprocess.py:93} INFO -  15550K .......... .......... .......... .......... .......... 26.3M
[2024-03-27T15:00:05.759+0000] {subprocess.py:93} INFO -  15600K .......... .......... .......... .......... .......... 23.3M
[2024-03-27T15:00:05.820+0000] {subprocess.py:93} INFO -  15650K .......... .......... .......... .......... ..........  814K
[2024-03-27T15:00:05.821+0000] {subprocess.py:93} INFO -  15700K .......... .......... .......... .......... .......... 31.1M
[2024-03-27T15:00:05.862+0000] {subprocess.py:93} INFO -  15750K .......... .......... .......... .......... .......... 1.16M
[2024-03-27T15:00:05.863+0000] {subprocess.py:93} INFO -  15800K .......... .......... .......... .......... .......... 41.1M
[2024-03-27T15:00:05.914+0000] {subprocess.py:93} INFO -  15850K .......... .......... .......... .......... .......... 43.5M
[2024-03-27T15:00:05.916+0000] {subprocess.py:93} INFO -  15900K .......... .......... .......... .......... ..........  960K
[2024-03-27T15:00:05.988+0000] {subprocess.py:93} INFO -  15950K .......... .......... .......... .......... ..........  717K
[2024-03-27T15:00:05.990+0000] {subprocess.py:93} INFO -  16000K .......... .......... .......... .......... .......... 35.9M
[2024-03-27T15:00:05.990+0000] {subprocess.py:93} INFO -  16050K .......... .......... .......... .......... .......... 26.2M
[2024-03-27T15:00:06.025+0000] {subprocess.py:93} INFO -  16100K .......... .......... .......... .......... .......... 1.35M
[2024-03-27T15:00:06.026+0000] {subprocess.py:93} INFO -  16150K .......... .......... .......... .......... .......... 42.2M
[2024-03-27T15:00:06.080+0000] {subprocess.py:93} INFO -  16200K .......... .......... .......... .......... ..........  974K
[2024-03-27T15:00:06.082+0000] {subprocess.py:93} INFO -  16250K .......... .......... .......... .......... .......... 19.9M
[2024-03-27T15:00:06.154+0000] {subprocess.py:93} INFO -  16300K .......... .......... .......... .......... ..........  679K
[2024-03-27T15:00:06.156+0000] {subprocess.py:93} INFO -  16350K .......... .......... .......... .......... .......... 21.5M
[2024-03-27T15:00:06.199+0000] {subprocess.py:93} INFO -  16400K .......... .......... .......... .......... .......... 1.22M
[2024-03-27T15:00:06.202+0000] {subprocess.py:93} INFO -  16450K .......... .......... .......... .......... .......... 8.40M
[2024-03-27T15:00:06.203+0000] {subprocess.py:93} INFO -  16500K .......... .......... .......... .......... .......... 55.0M
[2024-03-27T15:00:06.269+0000] {subprocess.py:93} INFO -  16550K .......... .......... .......... .......... ..........  756K
[2024-03-27T15:00:06.270+0000] {subprocess.py:93} INFO -  16600K .......... .......... .......... .......... .......... 44.7M
[2024-03-27T15:00:06.323+0000] {subprocess.py:93} INFO -  16650K .......... .......... .......... .......... ..........  946K
[2024-03-27T15:00:06.384+0000] {subprocess.py:93} INFO -  16700K .......... .......... .......... .......... ..........  877K
[2024-03-27T15:00:06.386+0000] {subprocess.py:93} INFO -  16750K .......... .......... .......... .......... .......... 29.5M
[2024-03-27T15:00:06.386+0000] {subprocess.py:93} INFO -  16800K .......... .......... .......... .......... .......... 52.6M
[2024-03-27T15:00:06.419+0000] {subprocess.py:93} INFO -  16850K .......... .......... .......... .......... .......... 1.33M
[2024-03-27T15:00:06.421+0000] {subprocess.py:93} INFO -  16900K .......... .......... .......... .......... .......... 24.0M
[2024-03-27T15:00:06.458+0000] {subprocess.py:93} INFO -  16950K .......... .......... .......... .......... .......... 1.36M
[2024-03-27T15:00:06.461+0000] {subprocess.py:93} INFO -  17000K .......... .......... .......... .......... .......... 29.8M
[2024-03-27T15:00:06.512+0000] {subprocess.py:93} INFO -  17050K .......... .......... .......... .......... ..........  956K
[2024-03-27T15:00:06.513+0000] {subprocess.py:93} INFO -  17100K .......... .......... .......... .......... .......... 43.2M
[2024-03-27T15:00:06.544+0000] {subprocess.py:93} INFO -  17150K .......... .......... .......... .......... .......... 1.61M
[2024-03-27T15:00:06.545+0000] {subprocess.py:93} INFO -  17200K .......... .......... .......... .......... .......... 47.9M
[2024-03-27T15:00:06.545+0000] {subprocess.py:93} INFO -  17250K .......... .......... .......... .......... .......... 39.9M
[2024-03-27T15:00:06.602+0000] {subprocess.py:93} INFO -  17300K .......... .......... .......... .......... ..........  884K
[2024-03-27T15:00:06.605+0000] {subprocess.py:93} INFO -  17350K .......... .......... .......... .......... .......... 13.9M
[2024-03-27T15:00:06.638+0000] {subprocess.py:93} INFO -  17400K .......... .......... .......... .......... .......... 1.48M
[2024-03-27T15:00:06.639+0000] {subprocess.py:93} INFO -  17450K .......... .......... .......... .......... .......... 31.3M
[2024-03-27T15:00:06.694+0000] {subprocess.py:93} INFO -  17500K .......... .......... .......... .......... ..........  918K
[2024-03-27T15:00:06.695+0000] {subprocess.py:93} INFO -  17550K .......... .......... .......... .......... ..........  452M
[2024-03-27T15:00:06.739+0000] {subprocess.py:93} INFO -  17600K .......... .......... .......... .......... .......... 1.11M
[2024-03-27T15:00:06.741+0000] {subprocess.py:93} INFO -  17650K .......... .......... .......... .......... .......... 26.0M
[2024-03-27T15:00:06.742+0000] {subprocess.py:93} INFO -  17700K .......... .......... .......... .......... .......... 57.4M
[2024-03-27T15:00:06.777+0000] {subprocess.py:93} INFO -  17750K .......... .......... .......... .......... .......... 1.34M
[2024-03-27T15:00:06.778+0000] {subprocess.py:93} INFO -  17800K .......... .......... .......... .......... ..........  484M
[2024-03-27T15:00:06.833+0000] {subprocess.py:93} INFO -  17850K .......... .......... .......... .......... .......... 1014K
[2024-03-27T15:00:06.833+0000] {subprocess.py:93} INFO -  17900K .......... .......... .......... .......... .......... 26.4M
[2024-03-27T15:00:06.863+0000] {subprocess.py:93} INFO -  17950K .......... .......... .......... .......... .......... 1.43M
[2024-03-27T15:00:06.863+0000] {subprocess.py:93} INFO -  18000K .......... .......... .......... .......... ..........  255M
[2024-03-27T15:00:06.917+0000] {subprocess.py:93} INFO -  18050K .......... .......... .......... .......... ..........  919K
[2024-03-27T15:00:06.918+0000] {subprocess.py:93} INFO -  18100K .......... .......... .......... .......... .......... 45.7M
[2024-03-27T15:00:06.919+0000] {subprocess.py:93} INFO -  18150K .......... .......... .......... .......... .......... 37.9M
[2024-03-27T15:00:06.978+0000] {subprocess.py:93} INFO -  18200K .......... .......... .......... .......... ..........  866K
[2024-03-27T15:00:07.017+0000] {subprocess.py:93} INFO -  18250K .......... .......... .......... .......... .......... 1.24M
[2024-03-27T15:00:07.019+0000] {subprocess.py:93} INFO -  18300K .......... .......... .......... .......... .......... 32.4M
[2024-03-27T15:00:07.063+0000] {subprocess.py:93} INFO -  18350K .......... .......... .......... .......... .......... 1.10M
[2024-03-27T15:00:07.065+0000] {subprocess.py:93} INFO -  18400K .......... .......... .......... .......... .......... 24.7M
[2024-03-27T15:00:07.066+0000] {subprocess.py:93} INFO -  18450K .......... .......... .......... .......... ..........  115M
[2024-03-27T15:00:07.105+0000] {subprocess.py:93} INFO -  18500K .......... .......... .......... .......... .......... 1.27M
[2024-03-27T15:00:07.105+0000] {subprocess.py:93} INFO -  18550K .......... .......... .......... .......... .......... 40.3M
[2024-03-27T15:00:07.162+0000] {subprocess.py:93} INFO -  18600K .......... .......... .......... .......... ..........  875K
[2024-03-27T15:00:07.163+0000] {subprocess.py:93} INFO -  18650K .......... .......... .......... .......... .......... 32.8M
[2024-03-27T15:00:07.212+0000] {subprocess.py:93} INFO -  18700K .......... .......... .......... .......... .......... 1.09M
[2024-03-27T15:00:07.213+0000] {subprocess.py:93} INFO -  18750K .......... .......... .......... .......... .......... 10.3M
[2024-03-27T15:00:07.260+0000] {subprocess.py:93} INFO -  18800K .......... .......... .......... .......... .......... 1.06M
[2024-03-27T15:00:07.264+0000] {subprocess.py:93} INFO -  18850K .......... .......... .......... .......... .......... 10.0M
[2024-03-27T15:00:07.266+0000] {subprocess.py:93} INFO -  18900K .......... .......... .......... .......... .......... 33.1M
[2024-03-27T15:00:07.306+0000] {subprocess.py:93} INFO -  18950K .......... .......... .......... .......... .......... 1.20M
[2024-03-27T15:00:07.307+0000] {subprocess.py:93} INFO -  19000K .......... .......... .......... .......... ..........  138M
[2024-03-27T15:00:07.367+0000] {subprocess.py:93} INFO -  19050K .......... .......... .......... .......... ..........  832K
[2024-03-27T15:00:07.368+0000] {subprocess.py:93} INFO -  19100K .......... .......... .......... .......... .......... 24.8M
[2024-03-27T15:00:07.402+0000] {subprocess.py:93} INFO -  19150K .......... .......... .......... .......... .......... 1.46M
[2024-03-27T15:00:07.403+0000] {subprocess.py:93} INFO -  19200K .......... .......... .......... .......... ..........  244M
[2024-03-27T15:00:07.442+0000] {subprocess.py:93} INFO -  19250K .......... .......... .......... .......... .......... 1.28M
[2024-03-27T15:00:07.443+0000] {subprocess.py:93} INFO -  19300K .......... .......... .......... .......... .......... 45.9M
[2024-03-27T15:00:07.444+0000] {subprocess.py:93} INFO -  19350K .......... .......... .......... .......... .......... 48.5M
[2024-03-27T15:00:07.495+0000] {subprocess.py:93} INFO -  19400K .......... .......... .......... .......... ..........  950K
[2024-03-27T15:00:07.542+0000] {subprocess.py:93} INFO -  19450K .......... .......... .......... .......... .......... 1.06M
[2024-03-27T15:00:07.546+0000] {subprocess.py:93} INFO -  19500K .......... .......... .......... .......... .......... 10.4M
[2024-03-27T15:00:07.546+0000] {subprocess.py:93} INFO -  19550K .......... .......... .......... .......... ..........  117M
[2024-03-27T15:00:07.607+0000] {subprocess.py:93} INFO -  19600K .......... .......... .......... .......... ..........  822K
[2024-03-27T15:00:07.608+0000] {subprocess.py:93} INFO -  19650K .......... .......... .......... .......... .......... 37.3M
[2024-03-27T15:00:07.653+0000] {subprocess.py:93} INFO -  19700K .......... .......... .......... .......... .......... 1.11M
[2024-03-27T15:00:07.657+0000] {subprocess.py:93} INFO -  19750K .......... .......... .......... .......... .......... 32.0M
[2024-03-27T15:00:07.658+0000] {subprocess.py:93} INFO -  19800K .......... .......... .......... .......... .......... 97.3M
[2024-03-27T15:00:07.702+0000] {subprocess.py:93} INFO -  19850K .......... .......... .......... .......... .......... 1.03M
[2024-03-27T15:00:07.763+0000] {subprocess.py:93} INFO -  19900K .......... .......... .......... .......... ..........  833K
[2024-03-27T15:00:07.780+0000] {subprocess.py:93} INFO -  19950K .......... .......... .......... .......... .......... 3.66M
[2024-03-27T15:00:07.780+0000] {subprocess.py:93} INFO -  20000K .......... .......... .......... .......... .......... 11.3M
[2024-03-27T15:00:07.833+0000] {subprocess.py:93} INFO -  20050K .......... .......... .......... .......... ..........  932K
[2024-03-27T15:00:07.835+0000] {subprocess.py:93} INFO -  20100K .......... .......... .......... .......... .......... 29.0M
[2024-03-27T15:00:07.888+0000] {subprocess.py:93} INFO -  20150K .......... .......... .......... .......... ..........  939K
[2024-03-27T15:00:07.891+0000] {subprocess.py:93} INFO -  20200K .......... .......... .......... .......... .......... 18.4M
[2024-03-27T15:00:07.943+0000] {subprocess.py:93} INFO -  20250K .......... .......... .......... .......... ..........  959K
[2024-03-27T15:00:07.944+0000] {subprocess.py:93} INFO -  20300K .......... .......... .......... .......... .......... 28.4M
[2024-03-27T15:00:08.013+0000] {subprocess.py:93} INFO -  20350K .......... .......... .......... .......... ..........  737K
[2024-03-27T15:00:08.015+0000] {subprocess.py:93} INFO -  20400K .......... .......... .......... .......... .......... 41.3M
[2024-03-27T15:00:08.070+0000] {subprocess.py:93} INFO -  20450K .......... .......... .......... .......... ..........  935K
[2024-03-27T15:00:08.072+0000] {subprocess.py:93} INFO -  20500K .......... .......... .......... .......... .......... 22.9M
[2024-03-27T15:00:08.073+0000] {subprocess.py:93} INFO -  20550K .......... .......... .......... .......... ..........  174M
