[2024-03-14T11:16:10.026+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: two_separate_groups.download_dataset_1_task manual__2024-03-14T11:11:16.722311+00:00 [queued]>
[2024-03-14T11:16:10.068+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: two_separate_groups.download_dataset_1_task manual__2024-03-14T11:11:16.722311+00:00 [queued]>
[2024-03-14T11:16:10.076+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-03-14T11:16:10.173+0000] {taskinstance.py:2214} INFO - Executing <Task(BashOperator): download_dataset_1_task> on 2024-03-14 11:11:16.722311+00:00
[2024-03-14T11:16:10.198+0000] {standard_task_runner.py:60} INFO - Started process 848 to run task
[2024-03-14T11:16:10.241+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'two_separate_groups', 'download_dataset_1_task', 'manual__2024-03-14T11:11:16.722311+00:00', '--job-id', '168', '--raw', '--subdir', 'DAGS_FOLDER/create_dag.py', '--cfg-path', '/tmp/tmp4p9a2huw']
[2024-03-14T11:16:10.253+0000] {standard_task_runner.py:88} INFO - Job 168: Subtask download_dataset_1_task
[2024-03-14T11:16:10.406+0000] {task_command.py:423} INFO - Running <TaskInstance: two_separate_groups.download_dataset_1_task manual__2024-03-14T11:11:16.722311+00:00 [running]> on host 9958f290dc4a
[2024-03-14T11:16:10.562+0000] {taskinstance.py:2510} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='two_separate_groups' AIRFLOW_CTX_TASK_ID='download_dataset_1_task' AIRFLOW_CTX_EXECUTION_DATE='2024-03-14T11:11:16.722311+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-03-14T11:11:16.722311+00:00'
[2024-03-14T11:16:10.565+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-03-14T11:16:10.567+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'wget -O /opt/***/chicago_crime_data_1.csv https://data.cityofchicago.org/resource/d62x-nvdr.csv?\\$limit=300000']
[2024-03-14T11:16:10.594+0000] {subprocess.py:86} INFO - Output:
[2024-03-14T11:16:10.602+0000] {subprocess.py:93} INFO - --2024-03-14 11:16:10--  https://data.cityofchicago.org/resource/d62x-nvdr.csv?$limit=300000
[2024-03-14T11:16:10.620+0000] {subprocess.py:93} INFO - Resolving data.cityofchicago.org (data.cityofchicago.org)... 52.206.140.199, 52.206.140.205, 52.206.68.26, ...
[2024-03-14T11:16:14.651+0000] {subprocess.py:93} INFO -   9600K .......... .......... .......... .......... ..........  203M
[2024-03-14T11:16:14.679+0000] {subprocess.py:93} INFO -   9650K .......... .......... .......... .......... .......... 1.66M
[2024-03-14T11:16:14.681+0000] {subprocess.py:93} INFO -   9700K .......... .......... .......... .......... ..........  123M
[2024-03-14T11:16:14.728+0000] {subprocess.py:93} INFO -   9750K .......... .......... .......... .......... .......... 1.21M
[2024-03-14T11:16:14.736+0000] {subprocess.py:93} INFO -   9800K .......... .......... .......... .......... ..........  358M
[2024-03-14T11:16:14.742+0000] {subprocess.py:93} INFO -   9850K .......... .......... .......... .......... .......... 2.27M
[2024-03-14T11:16:14.743+0000] {subprocess.py:93} INFO -   9900K .......... .......... .......... .......... ..........  286M
[2024-03-14T11:16:14.783+0000] {subprocess.py:93} INFO -   9950K .......... .......... .......... .......... .......... 1.19M
[2024-03-14T11:16:14.793+0000] {subprocess.py:93} INFO -  10000K .......... .......... .......... .......... .......... 4.99M
[2024-03-14T11:16:14.795+0000] {subprocess.py:93} INFO -  10050K .......... .......... .......... .......... ..........  272M
[2024-03-14T11:16:14.834+0000] {subprocess.py:93} INFO -  10100K .......... .......... .......... .......... .......... 1.20M
[2024-03-14T11:16:14.855+0000] {subprocess.py:93} INFO -  10150K .......... .......... .......... .......... .......... 3.15M
[2024-03-14T11:16:14.868+0000] {subprocess.py:93} INFO -  10200K .......... .......... .......... .......... .......... 2.63M
[2024-03-14T11:16:14.869+0000] {subprocess.py:93} INFO -  10250K .......... .......... .......... .......... ..........  131M
[2024-03-14T11:16:14.892+0000] {subprocess.py:93} INFO -  10300K .......... .......... .......... .......... .......... 2.01M
[2024-03-14T11:16:14.895+0000] {subprocess.py:93} INFO -  10350K .......... .......... .......... .......... .......... 16.0M
[2024-03-14T11:16:14.936+0000] {subprocess.py:93} INFO -  10400K .......... .......... .......... .......... .......... 1.24M
[2024-03-14T11:16:14.940+0000] {subprocess.py:93} INFO -  10450K .......... .......... .......... .......... ..........  212M
[2024-03-14T11:16:14.999+0000] {subprocess.py:93} INFO -  10500K .......... .......... .......... .......... ..........  853K
[2024-03-14T11:16:15.004+0000] {subprocess.py:93} INFO -  10550K .......... .......... .......... .......... .......... 5.63M
[2024-03-14T11:16:15.006+0000] {subprocess.py:93} INFO -  10600K .......... .......... .......... .......... ..........  347M
[2024-03-14T11:16:15.023+0000] {subprocess.py:93} INFO -  10650K .......... .......... .......... .......... .......... 2.88M
[2024-03-14T11:16:15.034+0000] {subprocess.py:93} INFO -  10700K .......... .......... .......... .......... .......... 3.40M
[2024-03-14T11:16:15.040+0000] {subprocess.py:93} INFO -  10750K .......... .......... .......... .......... .......... 8.39M
[2024-03-14T11:16:15.043+0000] {subprocess.py:93} INFO -  10800K .......... .......... .......... .......... ..........  148M
[2024-03-14T11:16:15.067+0000] {subprocess.py:93} INFO -  10850K .......... .......... .......... .......... .......... 1.86M
[2024-03-14T11:16:15.068+0000] {subprocess.py:93} INFO -  10900K .......... .......... .......... .......... ..........  274M
[2024-03-14T11:16:15.096+0000] {subprocess.py:93} INFO -  10950K .......... .......... .......... .......... .......... 1.67M
[2024-03-14T11:16:15.098+0000] {subprocess.py:93} INFO -  11000K .......... .......... .......... .......... .......... 22.2M
[2024-03-14T11:16:15.138+0000] {subprocess.py:93} INFO -  11050K .......... .......... .......... .......... .......... 1.20M
[2024-03-14T11:16:15.149+0000] {subprocess.py:93} INFO -  11100K .......... .......... .......... .......... .......... 5.66M
[2024-03-14T11:16:15.180+0000] {subprocess.py:93} INFO -  11150K .......... .......... .......... .......... .......... 1.63M
[2024-03-14T11:16:15.186+0000] {subprocess.py:93} INFO -  11200K .......... .......... .......... .......... .......... 8.78M
[2024-03-14T11:16:15.187+0000] {subprocess.py:93} INFO -  11250K .......... .......... .......... .......... .......... 15.6M
[2024-03-14T11:16:15.208+0000] {subprocess.py:93} INFO -  11300K .......... .......... .......... .......... .......... 2.18M
[2024-03-14T11:16:15.212+0000] {subprocess.py:93} INFO -  11350K .......... .......... .......... .......... .......... 22.1M
[2024-03-14T11:16:15.259+0000] {subprocess.py:93} INFO -  11400K .......... .......... .......... .......... .......... 1.01M
[2024-03-14T11:16:15.297+0000] {subprocess.py:93} INFO -  11450K .......... .......... .......... .......... .......... 72.0M
[2024-03-14T11:16:15.299+0000] {subprocess.py:93} INFO -  11500K .......... .......... .......... .......... .......... 2.35M
[2024-03-14T11:16:15.303+0000] {subprocess.py:93} INFO -  11550K .......... .......... .......... .......... .......... 8.47M
[2024-03-14T11:16:15.315+0000] {subprocess.py:93} INFO -  11600K .......... .......... .......... .......... .......... 1.89M
[2024-03-14T11:16:15.318+0000] {subprocess.py:93} INFO -  11650K .......... .......... .......... .......... .......... 22.0M
[2024-03-14T11:16:15.346+0000] {subprocess.py:93} INFO -  11700K .......... .......... .......... .......... .......... 1.50M
[2024-03-14T11:16:15.348+0000] {subprocess.py:93} INFO -  11750K .......... .......... .......... .......... ..........  457M
[2024-03-14T11:16:15.348+0000] {subprocess.py:93} INFO -  11800K .......... .......... .......... .......... ..........  429M
[2024-03-14T11:16:15.404+0000] {subprocess.py:93} INFO -  11850K .......... .......... .......... .......... .......... 1.14M
[2024-03-14T11:16:15.417+0000] {subprocess.py:93} INFO -  11900K .......... .......... .......... .......... .......... 1.92M
[2024-03-14T11:16:15.418+0000] {subprocess.py:93} INFO -  11950K .......... .......... .......... .......... .......... 20.5M
[2024-03-14T11:16:15.419+0000] {subprocess.py:93} INFO -  12000K .......... .......... .......... .......... ..........  101M
[2024-03-14T11:16:15.461+0000] {subprocess.py:93} INFO -  12050K .......... .......... .......... .......... .......... 1.19M
[2024-03-14T11:16:15.462+0000] {subprocess.py:93} INFO -  12100K .......... .......... .......... .......... .......... 47.9M
[2024-03-14T11:16:15.488+0000] {subprocess.py:93} INFO -  12150K .......... .......... .......... .......... .......... 1.73M
[2024-03-14T11:16:15.492+0000] {subprocess.py:93} INFO -  12200K .......... .......... .......... .......... ..........  167M
[2024-03-14T11:16:15.529+0000] {subprocess.py:93} INFO -  12250K .......... .......... .......... .......... .......... 1.22M
[2024-03-14T11:16:15.534+0000] {subprocess.py:93} INFO -  12300K .......... .......... .......... .......... .......... 8.21M
[2024-03-14T11:16:15.562+0000] {subprocess.py:93} INFO -  12350K .......... .......... .......... .......... .......... 1.74M
[2024-03-14T11:16:15.566+0000] {subprocess.py:93} INFO -  12400K .......... .......... .......... .......... .......... 54.4M
[2024-03-14T11:16:15.567+0000] {subprocess.py:93} INFO -  12450K .......... .......... .......... .......... .......... 17.5M
[2024-03-14T11:16:15.593+0000] {subprocess.py:93} INFO -  12500K .......... .......... .......... .......... .......... 1.78M
[2024-03-14T11:16:15.595+0000] {subprocess.py:93} INFO -  12550K .......... .......... .......... .......... .......... 25.6M
[2024-03-14T11:16:15.632+0000] {subprocess.py:93} INFO -  12600K .......... .......... .......... .......... .......... 1.31M
[2024-03-14T11:16:15.635+0000] {subprocess.py:93} INFO -  12650K .......... .......... .......... .......... .......... 35.2M
[2024-03-14T11:16:15.677+0000] {subprocess.py:93} INFO -  12700K .......... .......... .......... .......... .......... 1.22M
[2024-03-14T11:16:15.678+0000] {subprocess.py:93} INFO -  12750K .......... .......... .......... .......... .......... 22.0M
[2024-03-14T11:16:15.701+0000] {subprocess.py:93} INFO -  12800K .......... .......... .......... .......... .......... 1.92M
[2024-03-14T11:16:15.702+0000] {subprocess.py:93} INFO -  12850K .......... .......... .......... .......... ..........  258M
[2024-03-14T11:16:15.735+0000] {subprocess.py:93} INFO -  12900K .......... .......... .......... .......... .......... 1.54M
[2024-03-14T11:16:15.739+0000] {subprocess.py:93} INFO -  12950K .......... .......... .......... .......... .......... 8.51M
[2024-03-14T11:16:15.742+0000] {subprocess.py:93} INFO -  13000K .......... .......... .......... .......... .......... 19.3M
[2024-03-14T11:16:15.767+0000] {subprocess.py:93} INFO -  13050K .......... .......... .......... .......... .......... 1.94M
[2024-03-14T11:16:15.804+0000] {subprocess.py:93} INFO -  13100K .......... .......... .......... .......... .......... 1.32M
[2024-03-14T11:16:15.808+0000] {subprocess.py:93} INFO -  13150K .......... .......... .......... .......... .......... 21.9M
[2024-03-14T11:16:15.809+0000] {subprocess.py:93} INFO -  13200K .......... .......... .......... .......... .......... 28.5M
[2024-03-14T11:16:15.843+0000] {subprocess.py:93} INFO -  13250K .......... .......... .......... .......... .......... 1.55M
[2024-03-14T11:16:15.846+0000] {subprocess.py:93} INFO -  13300K .......... .......... .......... .......... .......... 7.72M
[2024-03-14T11:16:15.936+0000] {subprocess.py:93} INFO -  13350K .......... .......... .......... .......... ..........  554K
[2024-03-14T11:16:15.960+0000] {subprocess.py:93} INFO -  13400K .......... .......... .......... .......... .......... 2.66M
[2024-03-14T11:16:15.977+0000] {subprocess.py:93} INFO -  13450K .......... .......... .......... .......... ..........  288M
[2024-03-14T11:16:16.009+0000] {subprocess.py:93} INFO -  13500K .......... .......... .......... .......... ..........  954K
[2024-03-14T11:16:16.031+0000] {subprocess.py:93} INFO -  13550K .......... .......... .......... .......... .......... 2.20M
[2024-03-14T11:16:16.048+0000] {subprocess.py:93} INFO -  13600K .......... .......... .......... .......... ..........  319M
[2024-03-14T11:16:16.052+0000] {subprocess.py:93} INFO -  13650K .......... .......... .......... .......... ..........  259M
[2024-03-14T11:16:16.071+0000] {subprocess.py:93} INFO -  13700K .......... .......... .......... .......... .......... 4.79M
[2024-03-14T11:16:16.078+0000] {subprocess.py:93} INFO -  13750K .......... .......... .......... .......... .......... 6.05M
[2024-03-14T11:16:16.087+0000] {subprocess.py:93} INFO -  13800K .......... .......... .......... .......... .......... 3.61M
[2024-03-14T11:16:16.102+0000] {subprocess.py:93} INFO -  13850K .......... .......... .......... .......... .......... 2.08M
[2024-03-14T11:16:16.121+0000] {subprocess.py:93} INFO -  13900K .......... .......... .......... .......... ..........  143M
[2024-03-14T11:16:16.127+0000] {subprocess.py:93} INFO -  13950K .......... .......... .......... .......... .......... 29.0M
[2024-03-14T11:16:16.134+0000] {subprocess.py:93} INFO -  14000K .......... .......... .......... .......... .......... 4.51M
[2024-03-14T11:16:16.139+0000] {subprocess.py:93} INFO -  14050K .......... .......... .......... .......... .......... 9.33M
[2024-03-14T11:16:16.141+0000] {subprocess.py:93} INFO -  14100K .......... .......... .......... .......... .......... 18.3M
[2024-03-14T11:16:16.142+0000] {subprocess.py:93} INFO -  14150K .......... .......... .......... .......... .......... 1.85M
[2024-03-14T11:16:16.143+0000] {subprocess.py:93} INFO -  14200K .......... .......... .......... .......... .......... 72.7M
[2024-03-14T11:16:16.153+0000] {subprocess.py:93} INFO -  14250K .......... .......... .......... .......... .......... 2.63M
[2024-03-14T11:16:16.203+0000] {subprocess.py:93} INFO -  14300K .......... .......... .......... .......... .......... 1.06M
[2024-03-14T11:16:16.205+0000] {subprocess.py:93} INFO -  14350K .......... .......... .......... .......... .......... 14.0M
[2024-03-14T11:16:16.207+0000] {subprocess.py:93} INFO -  14400K .......... .......... .......... .......... ..........  194M
[2024-03-14T11:16:16.216+0000] {subprocess.py:93} INFO -  14450K .......... .......... .......... .......... .......... 3.23M
[2024-03-14T11:16:16.219+0000] {subprocess.py:93} INFO -  14500K .......... .......... .......... .......... .......... 31.2M
[2024-03-14T11:16:16.255+0000] {subprocess.py:93} INFO -  14550K .......... .......... .......... .......... .......... 1.31M
[2024-03-14T11:16:16.256+0000] {subprocess.py:93} INFO -  14600K .......... .......... .......... .......... ..........  132M
[2024-03-14T11:16:16.277+0000] {subprocess.py:93} INFO -  14650K .......... .......... .......... .......... ..........  226M
[2024-03-14T11:16:16.280+0000] {subprocess.py:93} INFO -  14700K .......... .......... .......... .......... .......... 2.04M
[2024-03-14T11:16:16.317+0000] {subprocess.py:93} INFO -  14750K .......... .......... .......... .......... .......... 1.34M
[2024-03-14T11:16:16.320+0000] {subprocess.py:93} INFO -  14800K .......... .......... .......... .......... .......... 31.5M
[2024-03-14T11:16:16.324+0000] {subprocess.py:93} INFO -  14850K .......... .......... .......... .......... .......... 35.0M
[2024-03-14T11:16:16.375+0000] {subprocess.py:93} INFO -  14900K .......... .......... .......... .......... ..........  901K
[2024-03-14T11:16:16.376+0000] {subprocess.py:93} INFO -  14950K .......... .......... .......... .......... ..........  174M
[2024-03-14T11:16:16.389+0000] {subprocess.py:93} INFO -  15000K .......... .......... .......... .......... .......... 4.18M
[2024-03-14T11:16:16.392+0000] {subprocess.py:93} INFO -  15050K .......... .......... .......... .......... ..........  267M
[2024-03-14T11:16:16.438+0000] {subprocess.py:93} INFO -  15100K .......... .......... .......... .......... ..........  988K
[2024-03-14T11:16:16.440+0000] {subprocess.py:93} INFO -  15150K .......... .......... .......... .......... ..........  237M
[2024-03-14T11:16:16.466+0000] {subprocess.py:93} INFO -  15200K .......... .......... .......... .......... .......... 2.03M
[2024-03-14T11:16:16.470+0000] {subprocess.py:93} INFO -  15250K .......... .......... .......... .......... .......... 12.9M
[2024-03-14T11:16:16.480+0000] {subprocess.py:93} INFO -  15300K .......... .......... .......... .......... ..........  355M
[2024-03-14T11:16:16.503+0000] {subprocess.py:93} INFO -  15350K .......... .......... .......... .......... .......... 1.61M
[2024-03-14T11:16:16.507+0000] {subprocess.py:93} INFO -  15400K .......... .......... .......... .......... .......... 12.7M
[2024-03-14T11:16:16.523+0000] {subprocess.py:93} INFO -  15450K .......... .......... .......... .......... .......... 2.04M
[2024-03-14T11:16:16.529+0000] {subprocess.py:93} INFO -  15500K .......... .......... .......... .......... .......... 24.9M
[2024-03-14T11:16:16.566+0000] {subprocess.py:93} INFO -  15550K .......... .......... .......... .......... .......... 1.21M
[2024-03-14T11:16:16.570+0000] {subprocess.py:93} INFO -  15600K .......... .......... .......... .......... .......... 17.2M
[2024-03-14T11:16:16.604+0000] {subprocess.py:93} INFO -  15650K .......... .......... .......... .......... .......... 1.41M
[2024-03-14T11:16:16.605+0000] {subprocess.py:93} INFO -  15700K .......... .......... .......... .......... .......... 59.5M
[2024-03-14T11:16:16.645+0000] {subprocess.py:93} INFO -  15750K .......... .......... .......... .......... .......... 1.19M
[2024-03-14T11:16:16.647+0000] {subprocess.py:93} INFO -  15800K .......... .......... .......... .......... ..........  246M
[2024-03-14T11:16:16.699+0000] {subprocess.py:93} INFO -  15850K .......... .......... .......... .......... .......... 15.3M
[2024-03-14T11:16:16.700+0000] {subprocess.py:93} INFO -  15900K .......... .......... .......... .......... .......... 1017K
[2024-03-14T11:16:16.723+0000] {subprocess.py:93} INFO -  15950K .......... .......... .......... .......... .......... 1.93M
[2024-03-14T11:16:16.739+0000] {subprocess.py:93} INFO -  16000K .......... .......... .......... .......... .......... 3.39M
[2024-03-14T11:16:16.740+0000] {subprocess.py:93} INFO -  16050K .......... .......... .......... .......... .......... 36.3M
[2024-03-14T11:16:16.758+0000] {subprocess.py:93} INFO -  16100K .......... .......... .......... .......... .......... 2.74M
[2024-03-14T11:16:16.759+0000] {subprocess.py:93} INFO -  16150K .......... .......... .......... .......... .......... 29.3M
[2024-03-14T11:16:16.803+0000] {subprocess.py:93} INFO -  16200K .......... .......... .......... .......... .......... 1.08M
[2024-03-14T11:16:16.807+0000] {subprocess.py:93} INFO -  16250K .......... .......... .......... .......... .......... 12.3M
[2024-03-14T11:16:16.828+0000] {subprocess.py:93} INFO -  16300K .......... .......... .......... .......... .......... 2.44M
[2024-03-14T11:16:16.830+0000] {subprocess.py:93} INFO -  16350K .......... .......... .......... .......... .......... 16.8M
[2024-03-14T11:16:16.874+0000] {subprocess.py:93} INFO -  16400K .......... .......... .......... .......... .......... 1.14M
[2024-03-14T11:16:16.878+0000] {subprocess.py:93} INFO -  16450K .......... .......... .......... .......... .......... 38.5M
[2024-03-14T11:16:16.881+0000] {subprocess.py:93} INFO -  16500K .......... .......... .......... .......... .......... 21.1M
[2024-03-14T11:16:16.902+0000] {subprocess.py:93} INFO -  16550K .......... .......... .......... .......... .......... 2.07M
[2024-03-14T11:16:16.903+0000] {subprocess.py:93} INFO -  16600K .......... .......... .......... .......... .......... 30.5M
[2024-03-14T11:16:16.928+0000] {subprocess.py:93} INFO -  16650K .......... .......... .......... .......... .......... 1.88M
[2024-03-14T11:16:16.929+0000] {subprocess.py:93} INFO -  16700K .......... .......... .......... .......... .......... 38.3M
[2024-03-14T11:16:16.960+0000] {subprocess.py:93} INFO -  16750K .......... .......... .......... .......... .......... 1.62M
[2024-03-14T11:16:16.961+0000] {subprocess.py:93} INFO -  16800K .......... .......... .......... .......... .......... 39.2M
[2024-03-14T11:16:17.004+0000] {subprocess.py:93} INFO -  16850K .......... .......... .......... .......... .......... 1.14M
[2024-03-14T11:16:17.006+0000] {subprocess.py:93} INFO -  16900K .......... .......... .......... .......... .......... 18.1M
[2024-03-14T11:16:17.036+0000] {subprocess.py:93} INFO -  16950K .......... .......... .......... .......... .......... 1.59M
[2024-03-14T11:16:17.041+0000] {subprocess.py:93} INFO -  17000K .......... .......... .......... .......... .......... 21.9M
[2024-03-14T11:16:17.106+0000] {subprocess.py:93} INFO -  17050K .......... .......... .......... .......... ..........  749K
[2024-03-14T11:16:17.109+0000] {subprocess.py:93} INFO -  17100K .......... .......... .......... .......... .......... 14.7M
[2024-03-14T11:16:17.126+0000] {subprocess.py:93} INFO -  17150K .......... .......... .......... .......... .......... 4.77M
[2024-03-14T11:16:17.128+0000] {subprocess.py:93} INFO -  17200K .......... .......... .......... .......... .......... 15.6M
[2024-03-14T11:16:17.137+0000] {subprocess.py:93} INFO -  17250K .......... .......... .......... .......... .......... 3.39M
[2024-03-14T11:16:17.145+0000] {subprocess.py:93} INFO -  17300K .......... .......... .......... .......... .......... 6.66M
[2024-03-14T11:16:17.152+0000] {subprocess.py:93} INFO -  17350K .......... .......... .......... .......... .......... 7.64M
[2024-03-14T11:16:17.166+0000] {subprocess.py:93} INFO -  17400K .......... .......... .......... .......... .......... 3.46M
[2024-03-14T11:16:17.169+0000] {subprocess.py:93} INFO -  17450K .......... .......... .......... .......... .......... 33.3M
[2024-03-14T11:16:17.212+0000] {subprocess.py:93} INFO -  17500K .......... .......... .......... .......... .......... 1.06M
[2024-03-14T11:16:17.213+0000] {subprocess.py:93} INFO -  17550K .......... .......... .......... .......... ..........  376M
[2024-03-14T11:16:17.257+0000] {subprocess.py:93} INFO -  17600K .......... .......... .......... .......... .......... 1.10M
[2024-03-14T11:16:17.259+0000] {subprocess.py:93} INFO -  17650K .......... .......... .......... .......... .......... 50.4M
[2024-03-14T11:16:17.264+0000] {subprocess.py:93} INFO -  17700K .......... .......... .......... .......... .......... 28.4M
[2024-03-14T11:16:17.278+0000] {subprocess.py:93} INFO -  17750K .......... .......... .......... .......... .......... 2.58M
[2024-03-14T11:16:17.281+0000] {subprocess.py:93} INFO -  17800K .......... .......... .......... .......... ..........  170M
[2024-03-14T11:16:17.320+0000] {subprocess.py:93} INFO -  17850K .......... .......... .......... .......... .......... 1.28M
[2024-03-14T11:16:17.321+0000] {subprocess.py:93} INFO -  17900K .......... .......... .......... .......... .......... 19.9M
[2024-03-14T11:16:17.339+0000] {subprocess.py:93} INFO -  17950K .......... .......... .......... .......... .......... 2.94M
[2024-03-14T11:16:17.340+0000] {subprocess.py:93} INFO -  18000K .......... .......... .......... .......... .......... 15.2M
[2024-03-14T11:16:17.388+0000] {subprocess.py:93} INFO -  18050K .......... .......... .......... .......... .......... 1.10M
[2024-03-14T11:16:17.388+0000] {subprocess.py:93} INFO -  18100K .......... .......... .......... .......... .......... 26.4M
[2024-03-14T11:16:17.390+0000] {subprocess.py:93} INFO -  18150K .......... .......... .......... .......... .......... 21.5M
[2024-03-14T11:16:17.418+0000] {subprocess.py:93} INFO -  18200K .......... .......... .......... .......... .......... 1.64M
[2024-03-14T11:16:17.447+0000] {subprocess.py:93} INFO -  18250K .......... .......... .......... .......... .......... 1.63M
[2024-03-14T11:16:17.454+0000] {subprocess.py:93} INFO -  18300K .......... .......... .......... .......... .......... 85.7M
[2024-03-14T11:16:17.459+0000] {subprocess.py:93} INFO -  18350K .......... .......... .......... .......... .......... 8.99M
[2024-03-14T11:16:17.509+0000] {subprocess.py:93} INFO -  18400K .......... .......... .......... .......... .......... 1.24M
[2024-03-14T11:16:17.510+0000] {subprocess.py:93} INFO -  18450K .......... .......... .......... .......... .......... 16.1M
[2024-03-14T11:16:17.525+0000] {subprocess.py:93} INFO -  18500K .......... .......... .......... .......... .......... 1.71M
[2024-03-14T11:16:17.527+0000] {subprocess.py:93} INFO -  18550K .......... .......... .......... .......... .......... 43.2M
[2024-03-14T11:16:17.528+0000] {subprocess.py:93} INFO -  18600K .......... .......... .......... .......... .......... 27.1M
[2024-03-14T11:16:17.562+0000] {subprocess.py:93} INFO -  18650K .......... .......... .......... .......... .......... 1.39M
[2024-03-14T11:16:17.585+0000] {subprocess.py:93} INFO -  18700K .......... .......... .......... .......... .......... 2.30M
[2024-03-14T11:16:17.587+0000] {subprocess.py:93} INFO -  18750K .......... .......... .......... .......... .......... 40.8M
[2024-03-14T11:16:17.629+0000] {subprocess.py:93} INFO -  18800K .......... .......... .......... .......... .......... 1.21M
[2024-03-14T11:16:17.631+0000] {subprocess.py:93} INFO -  18850K .......... .......... .......... .......... .......... 33.9M
[2024-03-14T11:16:17.633+0000] {subprocess.py:93} INFO -  18900K .......... .......... .......... .......... .......... 18.5M
[2024-03-14T11:16:17.651+0000] {subprocess.py:93} INFO -  18950K .......... .......... .......... .......... .......... 2.17M
[2024-03-14T11:16:17.652+0000] {subprocess.py:93} INFO -  19000K .......... .......... .......... .......... ..........  249M
[2024-03-14T11:16:17.689+0000] {subprocess.py:93} INFO -  19050K .......... .......... .......... .......... .......... 1.30M
[2024-03-14T11:16:17.702+0000] {subprocess.py:93} INFO -  19100K .......... .......... .......... .......... .......... 4.06M
[2024-03-14T11:16:17.729+0000] {subprocess.py:93} INFO -  19150K .......... .......... .......... .......... .......... 1.80M
[2024-03-14T11:16:17.730+0000] {subprocess.py:93} INFO -  19200K .......... .......... .......... .......... ..........  126M
[2024-03-14T11:16:17.764+0000] {subprocess.py:93} INFO -  19250K .......... .......... .......... .......... .......... 1.39M
[2024-03-14T11:16:17.767+0000] {subprocess.py:93} INFO -  19300K .......... .......... .......... .......... .......... 16.7M
[2024-03-14T11:16:17.768+0000] {subprocess.py:93} INFO -  19350K .......... .......... .......... .......... .......... 37.3M
[2024-03-14T11:16:17.803+0000] {subprocess.py:93} INFO -  19400K .......... .......... .......... .......... .......... 1.41M
[2024-03-14T11:16:17.847+0000] {subprocess.py:93} INFO -  19450K .......... .......... .......... .......... .......... 1.10M
[2024-03-14T11:16:17.848+0000] {subprocess.py:93} INFO -  19500K .......... .......... .......... .......... ..........  222M
[2024-03-14T11:16:17.849+0000] {subprocess.py:93} INFO -  19550K .......... .......... .......... .......... ..........  310M
[2024-03-14T11:16:17.863+0000] {subprocess.py:93} INFO -  19600K .......... .......... .......... .......... .......... 3.62M
[2024-03-14T11:16:17.864+0000] {subprocess.py:93} INFO -  19650K .......... .......... .......... .......... .......... 19.2M
[2024-03-14T11:16:17.914+0000] {subprocess.py:93} INFO -  19700K .......... .......... .......... .......... ..........  990K
[2024-03-14T11:16:17.917+0000] {subprocess.py:93} INFO -  19750K .......... .......... .......... .......... .......... 49.1M
[2024-03-14T11:16:17.921+0000] {subprocess.py:93} INFO -  19800K .......... .......... .......... .......... ..........  365M
[2024-03-14T11:16:17.940+0000] {subprocess.py:93} INFO -  19850K .......... .......... .......... .......... .......... 2.19M
[2024-03-14T11:16:17.977+0000] {subprocess.py:93} INFO -  19900K .......... .......... .......... .......... .......... 1.26M
[2024-03-14T11:16:17.983+0000] {subprocess.py:93} INFO -  19950K .......... .......... .......... .......... .......... 47.2M
[2024-03-14T11:16:17.984+0000] {subprocess.py:93} INFO -  20000K .......... .......... .......... .......... .......... 58.9M
[2024-03-14T11:16:18.009+0000] {subprocess.py:93} INFO -  20050K .......... .......... .......... .......... .......... 1.63M
[2024-03-14T11:16:18.010+0000] {subprocess.py:93} INFO -  20100K .......... .......... .......... .......... .......... 31.0M
[2024-03-14T11:16:18.035+0000] {subprocess.py:93} INFO -  20150K .......... .......... .......... .......... .......... 1.94M
[2024-03-14T11:16:18.042+0000] {subprocess.py:93} INFO -  20200K .......... .......... .......... .......... .......... 7.29M
[2024-03-14T11:16:18.080+0000] {subprocess.py:93} INFO -  20250K .......... .......... .......... .......... .......... 1.41M
[2024-03-14T11:16:18.084+0000] {subprocess.py:93} INFO -  20300K .......... .......... .......... .......... .......... 6.48M
[2024-03-14T11:16:18.106+0000] {subprocess.py:93} INFO -  20350K .......... .......... .......... .......... .......... 2.34M
[2024-03-14T11:16:18.107+0000] {subprocess.py:93} INFO -  20400K .......... .......... .......... .......... .......... 20.2M
[2024-03-14T11:16:18.110+0000] {subprocess.py:93} INFO -  20450K .......... .......... .......... .......... ..........  308M
[2024-03-14T11:16:18.155+0000] {subprocess.py:93} INFO -  20500K .......... .......... .......... .......... .......... 1.03M
[2024-03-14T11:16:18.156+0000] {subprocess.py:93} INFO -  20550K .......... .......... .......... .......... ..........  138M
